web-scraper-order,web-scraper-start-url,name,name-href,all critic,all critic-href,review,Rating,Genre,language,Release Date (Theaters),Release Date (Streaming),Distributor
"1676882384-33689","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","That willingness to play with the pop art of it all, even as it’s very much doing a modern, grim-and-gritty blockbuster thing, is the truest joy of The Batman.","","","","","",""
"1676882384-33690","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Not that The Batman doesn't have its moments. It's just that it only has about 90 of them. I actually liked Robert Pattinson's smoldering broody routine (the first 20 times I saw it).","","","","","",""
"1676882384-33691","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The 'most anticipated film of the year' proves to have been worth the wait. Peeling a big black onion for almost three hours -- that's what you're getting with The Batman.","","","","","",""
"1676882384-33692","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The grittiest, gloomiest, and most pitch-black of the entire Caped Crusader canon, The Batman expands the compelling mythology with a neo-noir approach and very gothic Gotham look.","","","","","",""
"1676882384-33693","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","There's an awful lot going on in ""The Batman,"" maybe three movies worth. But Reeves is a capable storyteller, and the actors are good enough to keep the momentum going.","","","","","",""
"1676882384-33694","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Even as it may neglect or deviate from aspects of canon in minor ways, it pulls off a few essential new tricks. Perhaps the most essential? It's actually a movie about Batman.","","","","","",""
"1676882384-33695","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","There is shuddering set-piece after set-piece with nothing innovative of note. Usually you do, at least, get (lame) jokes between the action sequences but this is so humourless and deadly serious you don’t even get that.","","","","","",""
"1676882384-33696","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Matt Reeves made good on his promise to deliver a fierce and suspenseful Batman detective noir. The film is deliberately somber but not an entirely joyless affair, filled with stunning shots and thrilling action.","","","","","",""
"1676882384-33697","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","One of the strongest elements of the film is how much new ground and fresh ideas permeate The Batman with little or no retread of the character history","","","","","",""
"1676882384-33698","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman is an amazing world of Gotham. I want to see more from this world of Gotham.","","","","","",""
"1676882384-33699","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Dropsical with self-importance, and setting a bold new standard in joylessness...","","","","","",""
"1676882384-33700","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Reeves nails Batman's raison d'etre. The personal grievance, married to intimate violence, is satisfying.","","","","","",""
"1676882384-33701","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","When Christopher Nolan was directing the Dark Knight trilogy, he tore into the Batman mythos with fervor, whereas Reeves just seems to be lackadaisically marinating in misery.","","","","","",""
"1676882384-33702","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The Batman -- the man, the film -- is so hard-boiled it's nigh on turned to stone. Alas, the writing is nowhere near strong enough to support this weight.","","","","","",""
"1676882384-33703","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","This caped crusader is young, tortured, and frightening in a way that the character has never been.","","","","","",""
"1676882384-33704","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","This very special episode of 'CSI: Gotham' tries to mimic all the moves from David Fincher's 'Seven,' but has a lot more in common with junky '90s knockoffs like 'The Bone Collector' and 'Kiss The Girls.'","","","","","",""
"1676882384-33705","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Relentless, dark, diabolic, and dynamic is Director Michael Reeves iteration with Robert Pattinson as a subdued Caped Crusader uncovering sordid clues from each characters past, and it works.","","","","","",""
"1676882384-33706","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","A grim, gloomy, lugubrious, violent tale of vigilantism in a dystopian city mired in corruption and cynicism...There are plenty of praiseworthy elements in 'The Batman,' but as a whole it comes across as extremely depressing and self-indulgently labored.","","","","","",""
"1676882384-33707","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","It’s the kind of superhero movie that, along with something like Spider-Verse, should be the standard-bearer for the genre going forward.","","","","","",""
"1676882384-33708","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Matt Reeves finally gives us the first Batman movie ABOUT Batman, with no villain stealing his spotlight. A captivating film noir in which Gotham is filtered through the mood and aesthetic of Se7en.","","","","","",""
"1676882384-33709","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","We've become so used to superhero movies with a few good sequences sandwiched between lackluster stuff that I wonder if moviegoers are ready for a beautifully constructed one with a beginning, middle and end. That would be ""The Batman.""","","","","","",""
"1676882384-33710","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","With a sweeping soundtrack, actual detective work, and a surprising turn by a capable Pattinson leading a great cast, this Caped Crusader is learning to be better than he was yesterday in a city losing hope... a reconstruction of the superhero genre?","","","","","",""
"1676882384-33711","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","Robert Pattison, following up performances in The Lighthouse (2019), Tenet (2020), and The Devil All the Time (2021), continues to expertly plumb the depths of men with nothing left but anger, vengeance, and violence","","","","","",""
"1676882384-33712","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","The problem is that the movie, which hampers its value with a bloated running time of 176-minutes, never feels fresh, original, or essential.","","","","","",""
"1676882384-33713","https://editorial.rottentomatoes.com/guide/best-2022-movies/","The Batman","https://www.rottentomatoes.com/m/the_batman","View All Critic Reviews (508)","https://www.rottentomatoes.com/m/the_batman/reviews","176 minutes is a long time to go without laughs. And once you've settled into Matt Reeves universe of Gotham, you kind of brace yourself for whatever might be around the corner, its definitely not a joke.","","","","","",""
